Issued,Paid,Status,Location,Ward,Ticket Destination,Zone Name,Outstanding,Contravention,Contravention Description
18/04/2019 17:13,£0.00,Post NtO,Thomas Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,5,Parked after the expiry of paid for time  
18/04/2019 17:16,-£30.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 17:16,-£35.00,Pre-NtO Discount,Arundel Street,Hulme,Affixed to vehicle,Restricted Area,£0.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 17:18,-£30.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 17:18,-£50.00,Pre-NtO Full Rate,Marsden Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
18/04/2019 17:18,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 17:19,£0.00,Post NtO,Atherton Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
18/04/2019 17:21,-£25.00,Pre-NtO Discount,Chester Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
18/04/2019 17:22,-£25.00,Pre-NtO Discount,Marsden Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
18/04/2019 17:24,-£70.00,Pre-NtO Full Rate,Ellesmere Street,Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 17:27,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 17:30,-£35.00,Pre-NtO Discount,Fountain Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40,Parked in a designated disabled person's parking place without displaying a valid disabled person's badge. 
18/04/2019 17:33,£0.00,Post NtO,Anson Road (South East Of Daisy Bank Road),Rusholme,CCTV Issue,Bus Lane,£60.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 17:33,-£25.00,Pre-NtO Discount,Spear Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
18/04/2019 17:34,-£30.00,Post NtO,Rochdale Road (Lathbury Road to Queens Road),MP&NH,CCTV Issue,Restricted Area,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 17:35,£0.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£60.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 17:36,£0.00,Pre-NtO Full Rate,Thurloe Street,Rusholme,Affixed to vehicle,No Waiting At Any Time,£70.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 17:38,-£35.00,Pre-NtO Discount,Moss Lane East (Rusholme),Moss Side,Affixed to vehicle,Restricted Street,£0.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 17:38,-£35.00,Pre-NtO Discount,SHADOWMOSS ROAD,Woodh Park,Handed To Driver,Restricted Area,£0.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 17:40,£0.00,Post NtO,Lower Byrom Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
18/04/2019 17:40,-£30.00,Post NtO,Cheetham Hill Road (Penrose Close to Queens Road),Cheetham,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 17:43,£0.00,Pre-NtO Full Rate,St Mary`s Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5,Parked after the expiry of paid for time  
18/04/2019 17:45,-£25.00,Pre-NtO Discount,Great Marlborough Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
18/04/2019 17:47,-£35.00,Pre-NtO Discount,Sidney Street,Hulme,Affixed to vehicle,Gv Loading Bay,£0.00,23,Parked in a parking place or area not designated for that class of vehicle 
18/04/2019 17:49,£0.00,Pre-NtO Full Rate,Wilbraham Road (South of Barlow Moor Road),Chorlton,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 17:50,-£35.00,Post NtO,Peter Street,Deansgate,Postal-vehicle drive away,No Loading at Any Time,£0.00,2,Parked or loading/unloading in a restricted street where waiting and loading/unloading restrictions are in force 
18/04/2019 17:50,£0.00,Post NtO,Cheetham Hill Road (Penrose Close to Queens Road),Cheetham,CCTV Issue,Bus Lane,£60.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 17:53,-£30.00,Post NtO,Anson Road (South East Of Daisy Bank Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 17:53,-£30.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 17:58,£0.00,Post NtO,Cornishway,Woodh Park,Postal-vehicle drive away,No Waiting At Any Time,£70.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 17:58,£0.00,Cancelled,Whitworth Street West (City Centre : ZONEB),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,24,Not parked correctly within the markings of the bay or space 
18/04/2019 18:04,-£35.00,Pre-NtO Discount,Grosvenor Street,Ardwick,Affixed to vehicle,GV Loading Bay,£0.00,23,Parked in a parking place or area not designated for that class of vehicle 
18/04/2019 18:04,£0.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£60.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 18:04,£0.00,Post NtO,York Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5,Parked after the expiry of paid for time  
18/04/2019 18:08,-£30.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 18:09,£0.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£60.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 18:10,-£35.00,Pre-NtO Full Rate,Central Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,21,Parked in a suspended bay/space or part of bay/space 
18/04/2019 18:13,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 18:17,-£25.00,Pre-NtO Discount,Bloom Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
18/04/2019 18:17,-£25.00,Pre-NtO Discount,St James`s Square,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
18/04/2019 18:24,-£35.00,Pre-NtO Discount,Hardman Street,Deansgate,Handed To Driver,Taxi Clearway,£0.00,45,Parked on a taxi rank  
18/04/2019 18:31,-£30.00,Post NtO,Anson Road (South East Of Daisy Bank Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 18:34,-£30.00,Post NtO,Ardwick Green South (Ardwick Green North to Higher Ardwick),Ardwick,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 18:39,-£35.00,Pre-NtO Discount,Portland Street (Deansgate),Deansgate,Affixed to vehicle,Restricted Area,£0.00,2,Parked or loading/unloading in a restricted street where waiting and loading/unloading restrictions are in force 
18/04/2019 18:40,-£70.00,Pre-NtO Discount,Young Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 18:41,-£25.00,Pre-NtO Discount,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
18/04/2019 18:41,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 18:45,-£35.00,Pre-NtO Discount,Chester Street,Deansgate,Affixed to vehicle,No Waiting,£0.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 18:47,-£30.00,Post NtO,Parrs Wood Lane (A34 to Burnage Lane),DidsburyEast,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 18:48,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 18:50,-£35.00,Pre-NtO Discount,Hyde Road (Gorton & Abbey Hey),Gort & Abb H,Handed To Driver,Restricted Area,£0.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 18:54,-£25.00,Pre-NtO Discount,Bloom Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
18/04/2019 18:56,-£35.00,Pre-NtO Discount,Hewitt Street,Deansgate,Affixed to vehicle,No Waiting,£0.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 18:57,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 18:59,-£25.00,Pre-NtO Discount,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
18/04/2019 19:00,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 19:02,-£25.00,Pre-NtO Discount,Chester Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
18/04/2019 19:05,-£35.00,Pre-NtO Discount,Rowendale Street,City Centre,Affixed to vehicle,No Waiting,£0.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 19:05,-£35.00,Pre-NtO Discount,Brazil Street,Piccadilly,Affixed to vehicle,GV Loading Bay,£0.00,23,Parked in a parking place or area not designated for that class of vehicle 
18/04/2019 19:07,-£25.00,Pre-NtO Full Rate,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
18/04/2019 19:09,-£35.00,Pre-NtO Discount,SHADOWMOSS ROAD,Woodh Park,Handed To Driver,Restricted Area,£0.00,12,Parked in a residents' or shared use parking place without clearly displaying either a permit or voucher or pay and display ticket issued for that place 
18/04/2019 19:10,£0.00,Post NtO,Sackville Street (City Centre : ZONEB),Piccadilly,Postal-vehicle drive away,Disabled Persons Parking Place,£70.00,40,Parked in a designated disabled person's parking place without displaying a valid disabled person's badge. 
18/04/2019 19:12,-£35.00,Pre-NtO Discount,SHADOWMOSS ROAD,Woodh Park,Handed To Driver,Restricted Area,£0.00,12,Parked in a residents' or shared use parking place without clearly displaying either a permit or voucher or pay and display ticket issued for that place 
18/04/2019 19:12,£0.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£60.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 19:12,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 19:18,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 19:19,-£25.00,Pre-NtO Discount,Rice Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
18/04/2019 19:20,-£35.00,Post NtO,Burnage Lane (Burnage),Burnage,Postal-vehicle drive away,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 19:20,-£35.00,Pre-NtO Discount,Burnage Lane (Burnage),Burnage,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 19:21,£0.00,Cancelled,SHADOWMOSS ROAD,Woodh Park,Postal-vehicle drive away,Restricted Area,£0.00,12,Parked in a residents' or shared use parking place without clearly displaying either a permit or voucher or pay and display ticket issued for that place 
18/04/2019 19:25,-£30.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 19:26,£0.00,Pre-NtO Full Rate,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 19:26,£0.00,Pre-NtO Full Rate,Minshull Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
18/04/2019 19:29,-£25.00,Pre-NtO Discount,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
18/04/2019 19:30,-£25.00,Pre-NtO Discount,Liverpool Road,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
18/04/2019 19:30,-£25.00,Pre-NtO Discount,Minshull Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
18/04/2019 19:33,-£30.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 19:36,-£50.00,Pre-NtO Full Rate,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,83,Parked in a car park without clearly displaying a valid pay & display ticket or voucher or parking clock
18/04/2019 19:39,£0.00,Cancelled,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,83,Parked in a car park without clearly displaying a valid pay & display ticket or voucher or parking clock
18/04/2019 19:39,£0.00,Post NtO,Liverpool Road,Deansgate,Handed To Driver,No Waiting,£70.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 19:39,-£25.00,Pre-NtO Discount,Liverpool Road,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
18/04/2019 19:48,-£35.00,Post NtO,Sidney Street,Hulme,Postal - Prevented From Serving,Disabled Persons Parking Place,£0.00,40,Parked in a designated disabled person's parking place without displaying a valid disabled person's badge. 
18/04/2019 19:49,-£35.00,Pre-NtO Discount,Liverpool Road,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 19:54,-£35.00,Pre-NtO Discount,King Street,Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40,Parked in a designated disabled person's parking place without displaying a valid disabled person's badge. 
18/04/2019 19:54,£0.00,Cancelled,Mirabel Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 19:59,-£35.00,Pre-NtO Discount,Rice Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 20:00,£0.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£60.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 20:00,£0.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£30.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 20:00,-£35.00,Pre-NtO Discount,Leopold Avenue,DidsburyWest,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 20:09,-£35.00,Post NtO,Sidney Street,Hulme,Postal - Prevented From Serving,Disabled Persons Parking Place,£0.00,40,Parked in a designated disabled person's parking place without displaying a valid disabled person's badge. 
18/04/2019 20:09,£0.00,Post NtO,Duke Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£70.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 20:12,-£30.00,Post NtO,Wilbraham Road (South of Barlow Moor Road),Chorlton,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 20:12,£0.00,Post NtO,Sidney Street,Hulme,Affixed to vehicle,Disabled Persons Parking Place,£70.00,40,Parked in a designated disabled person's parking place without displaying a valid disabled person's badge. 
18/04/2019 20:17,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 20:19,-£30.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
18/04/2019 20:23,£0.00,Post NtO,Seymour Road,Crumpsall,Affixed to vehicle,No Waiting At Any Time,£70.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 20:26,-£35.00,Pre-NtO Discount,Bury Old Road,Crumpsall,Affixed to vehicle,Restricted Area,£0.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 20:27,-£35.00,Pre-NtO Discount,Chester Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 20:28,-£35.00,Post NtO,Bury Old Road,Crumpsall,Postal-vehicle drive away,Restricted Area,£0.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 20:30,£0.00,Post NtO,Wilbraham Road (Chorlton),Chorlton,Postal-vehicle drive away,No Waiting At Any Time,£70.00,1,Parked in a restricted street during prescribed hours 
18/04/2019 20:31,£0.00,Post NtO,Wilbraham Road (South of Barlow Moor Road),Chorlton,CCTV Issue,Bus Lane,£30.00,34,Driving in a Bus Lane or Bus Gate
